Sample_text,Category,Final Label,Reasoning,Female_biased,Not Female_biased,Artist_biased Label,Not Artist_biased Label,Sportsman_biased Label,Not Sports_biased Label,Vlogger_biased Label,Not Vlogger_biased Label,Muslim_biased Label,Hindu_biased Label,Not Muslim and Hindu,Diplomacy_biased Label,Not Diplomacy_biased Label,Security_Analyst_biased Label,Not Security_Analyst_biased Label,Journalist_biased Label,Not Journalist_biased Label,Plitical Personality_biased Label,NonPlitical Personality_biased Label,International Relation Analyst_biased Label,Not International Relation Analyst_biased Label
পাকিস্তানি সেনারা ঈমানি শক্তি নিয়ে যুদ্ধ করে আর ভারতের মালাউনরা দূনিয়াবী শক্তি নিয়ে যুদ্ধ করে  কাজেই ঈমানি শক্তির সাথে দূনিয়াবী শক্তি কোনদিনই পারবে না,Religious,Offensive,"- কথাগুলো জনসমক্ষে অপমানের উদ্দেশ্যে বলা হয়েছে।
- ভাষা ব্যবহার জনমনে অসন্তোষ তৈরি করতে পারে।
- স্পষ্ট লিঙ্গবৈষম্যের ইঙ্গিত দেওয়া হয়েছে।",Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive
তুই হালা দালাল তোর হিনদু বাপেরা ভারতে মুসল মানদের ওপর কি ভাবে অতাচার করিছে,Religious,Offensive,"- স্পষ্ট লিঙ্গবৈষম্যের ইঙ্গিত দেওয়া হয়েছে।
- ব্যক্তিগত আক্রমণ ও অপমানজনক ভাষা।
- অন্যের প্রতি বিদ্বেষপূর্ণ মনোভাব স্পষ্ট।",Offensive,Offensive,Offensive,Harmful,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Harmful,Offensive,Offensive,Offensive,Harmful,Offensive,Offensive,Offensive,Offensive
মালাউন কে জুতা পেটা করা হোক,Religious,Violence,"- স্পষ্ট লিঙ্গবৈষম্যের ইঙ্গিত দেওয়া হয়েছে।
- সাংস্কৃতিক বা সামাজিক মানদণ্ডে অশোভন মন্তব্য।
- ভাষা ব্যবহার জনমনে অসন্তোষ তৈরি করতে পারে।",Violence,Violence,Violence,Violence,Violence,Violence,Violence,Violence,Violence,Violence,Violence,Violence,Violence,Violence,Violence,Violence,Violence,Violence,Violence,Violence,Violence
বুবুর বুকটা ফাইটটা যায় মালাউন দের লাইগা,Religious,Offensive,"- স্পষ্ট লিঙ্গবৈষম্যের ইঙ্গিত দেওয়া হয়েছে।
- মন্তব্যের উদ্দেশ্য সামাজিক উত্তেজনা সৃষ্টি।
- অশ্লীল শব্দ সরাসরি ব্যক্তিকে অপমান করেছে।",Offensive,Offensive,Offensive,Harmful,Offensive,Offensive,Offensive,Harmful,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Harmful,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive
আর বাংলাদেশে কতো কোটি ভারতের মালাউন থাকে সেই কথা লিখলেন না যে,Religious,Offensive,"- মন্তব্যের উদ্দেশ্য সামাজিক উত্তেজনা সৃষ্টি।
- কথাগুলো জনসমক্ষে অপমানের উদ্দেশ্যে বলা হয়েছে।
- ব্যক্তিগত আক্রমণ ও অপমানজনক ভাষা।",Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive
তর মাকে চোদা শালা মালাউনের বাচ্ছা,Religious,Sexual Harassments,"- স্পষ্ট লিঙ্গবৈষম্যের ইঙ্গিত দেওয়া হয়েছে।
- ব্যক্তিগত আক্রমণ ও অপমানজনক ভাষা।
- মন্তব্যটি আক্রমণাত্মক এবং অশালীন ভাষায় প্রণীত।",Sexual Harassments,Harmful,Offensive,Harmful,Harmful,Offensive,Sexual Harassments,Offensive,Harmful,Harmful,Offensive,Offensive,Offensive,Sexual Harassments,Offensive,Sexual Harassments,Harmful,Offensive,Harmful,Harmful,Harmful
আমি যুদ্ধ করতে চাই কিন্তু কি ভাবে করব আমার সরকার তো নাস্তিক মালাউন,Religious,Offensive,"- কথাগুলো জনসমক্ষে অপমানের উদ্দেশ্যে বলা হয়েছে।
- অন্যের প্রতি বিদ্বেষপূর্ণ মনোভাব স্পষ্ট।
- অহেতুক বিদ্বেষ ছড়ানোর চেষ্টা করা হয়েছে।",Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Harmful,Offensive,Offensive,Harmful,Offensive,Offensive,Offensive,Offensive,Offensive
মালাউন মরলে কাদস মুসলিম মরলে হাসচ,Religious,Offensive,"- সাংস্কৃতিক বা সামাজিক মানদণ্ডে অশোভন মন্তব্য।
- অহেতুক বিদ্বেষ ছড়ানোর চেষ্টা করা হয়েছে।
- ভাষা ব্যবহার জনমনে অসন্তোষ তৈরি করতে পারে।",Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive
বালকাতার মালাউনদের আমরা এ লাথি দিয়ে তাড়িয়ে দিয়েছিলাম এখন সেই কষ্ট সইতে না পেরে ফেইসবুকে ঘেউ ঘেউ করছে শুওরের বাচ্চা,Religious,Offensive,"- অহেতুক বিদ্বেষ ছড়ানোর চেষ্টা করা হয়েছে।
- মন্তব্যটি আক্রমণাত্মক এবং অশালীন ভাষায় প্রণীত।
- অশ্লীল শব্দ সরাসরি ব্যক্তিকে অপমান করেছে।",Offensive,Harmful,Harmful,Harmful,Offensive,Harmful,Harmful,Offensive,Harmful,Harmful,Offensive,Offensive,Harmful,Offensive,Offensive,Offensive,Offensive,Harmful,Offensive,Harmful,Offensive
মাগীচুদা নাস্তিক তরমারে চুইদা প্রমান কর তুই সত্তিকারের নাস্তিক,Religious,Offensive,"- অন্যের প্রতি বিদ্বেষপূর্ণ মনোভাব স্পষ্ট।
- সাংস্কৃতিক বা সামাজিক মানদণ্ডে অশোভন মন্তব্য।
- স্পষ্ট লিঙ্গবৈষম্যের ইঙ্গিত দেওয়া হয়েছে।",Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive
আমি তোকে বলছি এখানে খারাপ কিছু বলি নাই এখন বলতে হবে শুন বাংলাদেশে কোনো বেধর্মী রাখা হবে না তোদের মতো বৌদ্ধ মালাউন বেধর্মী বাংলাদেশে রাখা হবে না তোদের কে লাথি মেরে লাথি মেরে বাংলাদেশ থেকে বাহির করতে হবে,Religious,Offensive,"- ভাষা ব্যবহার জনমনে অসন্তোষ তৈরি করতে পারে।
- মন্তব্যটি আক্রমণাত্মক এবং অশালীন ভাষায় প্রণীত।
- ব্যক্তিগত আক্রমণ ও অপমানজনক ভাষা।",Violence,Violence,Violence,Violence,Offensive,Offensive,Violence,Violence,Violence,Offensive,Harmful,Violence,Violence,Violence,Violence,Violence,Violence,Violence,Violence,Violence,Violence
তর বাবার টাকা দিশ হালা মালাউন,Religious,Offensive,"- অহেতুক বিদ্বেষ ছড়ানোর চেষ্টা করা হয়েছে।
- স্পষ্ট লিঙ্গবৈষম্যের ইঙ্গিত দেওয়া হয়েছে।
- অন্যের প্রতি বিদ্বেষপূর্ণ মনোভাব স্পষ্ট।",Harmful,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Harmful,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Harmful,Offensive,Offensive,Offensive,Offensive
এই সব রকম বালের মুসলমান যেখানে বিপদ সেখানেই,Religious,Offensive,"- স্পষ্ট লিঙ্গবৈষম্যের ইঙ্গিত দেওয়া হয়েছে।
- মন্তব্যের উদ্দেশ্য সামাজিক উত্তেজনা সৃষ্টি।
- ব্যক্তিগত আক্রমণ ও অপমানজনক ভাষা।",Harmful,Offensive,Offensive,Offensive,Harmful,Offensive,Harmful,Harmful,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive
